#produced by /gpfs/fs2/scratch/zzhang65/database/FlyBase/ftp/releases/FB2014_03/dmel_r5.57/gff/generate_exon_strings.pl dsim_r2.02.CDS_exons_of_longest_CDS.tsv CDS_exons_string.longest_CDS.tsv
#seq_name	number_of_first_exon	exon_sizes	cds-start
FBgn0194308	1	118,797	1
FBgn0188400	1	177,1058,99,117,368,598,60,825,136	1
FBgn0270815	1	64,563	1
FBgn0187280	1	431,82	1
FBgn0182359	1	32,136,63,439,207,475,173,264,276,155	1
FBgn0188336	1	756	1
FBgn0181808	1	214,182,101,96,148,76,186,131	1
FBgn0269339	1	1008,153	1
FBgn0270117	1	1713	1
FBgn0196204	1	54,3155,151,411	1
FBgn0068654	1	142,120,547,55,195,126,331,201,164	1
FBgn0269220	1	178,132,129,167	1
FBgn0188997	1	16,129,150,427,146,161,360,215,223	1
FBgn0268724	1	627	1
FBgn0194270	1	397,419,78,133,325,98,131	1
FBgn0270172	1	59,2478,608,199,670,112,234,746	1
FBgn0187134	1	34,174,188,187,81,504,102,338	1
FBgn0270684	1	119,129,544	1
FBgn0185562	1	220,204,42,270,167,101,148,117,167,292,420,166,215,191,185,118,148,158,67,891,105,171,148,99,115,169,194,203,188,171,1206,144,183,206,315,232,126,1385,148,211,135,173,168,560,175,173,483,180,160,410,211,324	1
FBgn0270796	1	145,26	1
FBgn0195321	1	409,329,1892,809,1360,256,397,1688,753,283,151,658,619,134,229,155	1
FBgn0187944	1	153,161,175,117	1
FBgn0269408	1	67,182	1
FBgn0184268	1	395,106,285,123	1
FBgn0190188	1	270,168,162	1
FBgn0193420	1	61,595,218,3515	1
FBgn0186947	1	780	1
FBgn0268588	1	426	1
FBgn0182797	1	71,132,1569,166,239,164,137,138,96,150,77,312,95,89,317,136	1
FBgn0268378	1	18,132	1
FBgn0191389	1	220,302,241,183,654,549,193,324,52	1
FBgn0270332	1	84,174	1
FBgn0187434	1	42,208,4302,167,87,231	1
FBgn0192315	1	45,373,1866,122	1
FBgn0185171	1	744	1
FBgn0185806	1	201,149,304,201,80,72,160,39,87	1
FBgn0194635	1	82,173	1
FBgn0188038	1	2296,923	1
FBgn0182465	1	28,227,572,450,538	1
FBgn0187025	1	167,269,119	1
FBgn0193509	1	69,112,2229,875,60	1
FBgn0194387	1	405,282,880,193,769	1
FBgn0269617	1	11,172	1
FBgn0190682	1	208,354,178,197,446	1
FBgn0184787	1	391,274,1690,102	1
FBgn0269737	1	201,169,89	1
FBgn0269001	1	103,207,236	1
FBgn0193634	1	232,85,71,114,84,102,1637	1
FBgn0196275	1	956,184,137,557,533	1
FBgn0186300	1	12,345	1
FBgn0187567	1	2400	1
FBgn0192766	1	20,222,107,158,129,168	1
FBgn0186239	1	449,202,184,63,875,433,467	1
FBgn0193904	1	83,1031,111,662	1
FBgn0184766	1	2184	1
FBgn0196039	1	79,209,196,287	1
FBgn0268299	1	7,21,185	1
FBgn0181932	1	429,685,416	1
FBgn0268178	1	87,501,115,169,195,109	1
FBgn0193385	1	688,267,515	1
FBgn0195712	1	342,171,295,1813,791,954,75,155,126	1
FBgn0183528	1	1337,223	1
FBgn0182749	1	2928	1
FBgn0269193	1	3,136,146	1
FBgn0184263	1	109,752,219,738,570	1
FBgn0191153	1	17,506,215,177,377,33,410,251,187,152	1
FBgn0195758	1	3,133,414,167,54,165,159,204,204,105,258,489,198,391,278	1
FBgn0187811	1	382,258,195,201,96,198,44	1
FBgn0268159	1	43,593	1
FBgn0182031	1	129,699,243,468,159	1
FBgn0196627	1	78,498,36,191,241,129	1
FBgn0270889	1	180,246,279	1
FBgn0185412	1	34,325,122,259,102,121,275,128,62	1
FBgn0192141	1	900	1
FBgn0184409	1	3033	1
FBgn0188100	1	54,633	1
FBgn0185744	1	508,125,279,383,391,1926,180,170,218,934,85	1
FBgn0187291	1	361,219,410	1
FBgn0187394	1	163,460,403,261	1
FBgn0269374	1	277,440,75,66,396,240,329,4658,278,195,446,298	1
FBgn0190774	1	2571,2079	1
FBgn0196332	1	166,246,1945,99,250,89,214	1
FBgn0270494	1	91,68	1
FBgn0269880	1	645	1
FBgn0194056	1	256,245,220,81,1762,427,112,251	1
FBgn0269175	1	131,61	1
FBgn0195830	1	38,379,531	1
FBgn0187050	1	199,201,82,101,271,218,315,159,264,201,82,101,271,218,315,161	1
FBgn0269581	1	620,276,304,931,307,251,153,3404	1
FBgn0192990	1	100,264,109,138,1270	1
FBgn0268654	1	213	1
FBgn0183093	1	1875	1
FBgn0196602	1	375,1461	1
FBgn0190053	1	936	1
FBgn0083455	1	654	1
FBgn0188333	1	489,120,126,341,99,114,147,566,128,375,178,293	1
FBgn0061237	1	21,151,196,387,131,146,168	1
FBgn0085973	1	4,824,476,121,216	1
FBgn0184090	1	1263,145,239,1009,1100	1
FBgn0195850	1	57,231	1
FBgn0195356	1	321,1469,1068,352,102	1
FBgn0195301	1	370,233,142,135,1284,118,376,212,112	1
FBgn0269722	1	558	1
FBgn0185479	1	128,468,582,508	1
FBgn0195719	1	1586,627,160,363,2475	1
FBgn0189130	1	421,193,1363,665,250	1
FBgn0184084	1	629,560,344	1
FBgn0269771	1	145,146,132	1
FBgn0187636	1	1068,159	1
FBgn0269268	1	137,85	1
FBgn0270091	1	2109	1
FBgn0196037	1	429,854,379	1
FBgn0269820	1	17,112,211,116	1
FBgn0196546	1	145,1154	1
FBgn0185446	1	41,1288	1
FBgn0270822	1	118,167	1
FBgn0270768	1	801	1
FBgn0194473	1	226,229,370,228	1
FBgn0195584	1	1605,171,368,131,109,1491,560,145,303,27,374,152,1835,256,480,120	1
FBgn0191204	1	55,12,158,133,74	1
FBgn0188382	1	156,498,129,247,1844,193,1546,67,57	1
FBgn0269569	1	657,210,237,804	1
FBgn0185221	1	13,48,107	1
FBgn0190234	1	780,84,126,150,115,193,1318,149,91,197,2635	1
FBgn0185902	1	468,368,928,99,93,203,88	1
FBgn0196899	1	573,184,374	1
FBgn0187860	1	397,154,778	1
FBgn0268114	1	414	1
FBgn0185090	1	36,136,338,249,257,255,242,125,220,65,182,737,746,162,192	1
FBgn0192553	1	3,312,536,271	1
FBgn0192758	1	656,117,199,69,305,92,131	1
FBgn0269639	1	241,29	1
FBgn0185264	1	35,1136,1420,120,427	1
FBgn0269155	1	105,108,1114,104,942,325,97,225,1618	1
FBgn0269209	1	35,15,154	1
FBgn0270166	1	25,518,207,1101,253,155,427,206,444	1
FBgn0189937	1	288,156,177,73,178,126,88	1
FBgn0194281	1	148,123,164,454,400,431,145,152,317,285,108,174	1
FBgn0187106	1	173,85	1
FBgn0194422	1	112,194,628,389	1
FBgn0187474	1	162,165,198	1
FBgn0270857	1	12,414	1
FBgn0191877	1	266,299,1630,181,394,312,121,210,469	1
FBgn0270827	1	119,103,2828,372,154	1
FBgn0270414	1	147	1
FBgn0197237	1	921,1491,163,269,204,258	1
FBgn0269609	1	843	1
FBgn0269286	1	179,169,690	1
FBgn0182376	1	197,964,244,113,57,103,1424,108,327,72,189	1
FBgn0187658	1	77,464,857,215,304	1
FBgn0187080	1	244,608	1
FBgn0186041	1	492,417	1
FBgn0268407	1	798	1
FBgn0270543	1	147,176,109	1
FBgn0195344	1	6,1743	1
FBgn0188542	1	114,320,1699	1
FBgn0182293	1	456,399	1
FBgn0185569	1	75,618	1
FBgn0270393	1	513,408	1
FBgn0188777	1	234,93,576,2321,164,204,276,359	1
FBgn0182079	1	214,157,167,36,183,144,134,181,315,315,645,183,138,183,132,324,189,138,249,183,132,157,167,157,167,183,188	1
FBgn0186327	1	45,134,304,840	1
FBgn0187673	1	263,198,121,148,398,237,1035	1
FBgn0270125	1	141,264,686,309,52	1
FBgn0269141	1	180	1
FBgn0191770	1	216,168	1
FBgn0189379	1	175,1135,4	1
FBgn0190511	1	249,260,202,379,11	1
FBgn0195833	1	178,158,174,216,72,52,314,331,106,1347,80,101	1
FBgn0193831	1	70,518,175,222,149,184,470,27,310,450,480,160,227,270,250,73,151,566	1
FBgn0194637	1	8,296,30,26	1
FBgn0183414	1	45,2365,2862,1862,633,435	1
FBgn0186106	1	17,135,268	1
FBgn0182889	1	232,40,176,398	1
FBgn0193046	1	118,120,37,92,650,241,911	1
FBgn0186043	1	2106	1
FBgn0268855	1	181,507,354,257	1
FBgn0194078	1	182,107,145,61,1044,330,348,148,94,85	1
FBgn0184341	1	928,186,197,231	1
FBgn0269396	1	273	1
FBgn0186248	1	1089,603	1
FBgn0268583	1	264	1
FBgn0189724	1	63,40,71,165,76,149	1
FBgn0196485	1	38,160	1
FBgn0269515	1	58,356,387,2110,346,148	1
FBgn0196142	1	109,128,139,131,41,190,63,173,235,114	1
FBgn0196990	1	275,33,52	1
FBgn0268894	1	65,121	1
FBgn0188082	1	123,225	1
FBgn0195183	1	321	1
FBgn0045657	1	1018,122	1
FBgn0185946	1	127,578	1
FBgn0184760	1	474,102,453,765,204,928,93,277,407,212,205,27,160,839,2448,99,81,66,420,318,4994	1
FBgn0183293	1	48,434,235,427,78,814,187	1
FBgn0183132	1	147,644,184,1609,449,201	1
FBgn0184795	1	174	1
FBgn0187490	1	117,1725	1
FBgn0192400	1	44,175,580,154,93,2890	1
FBgn0269405	1	339	1
FBgn0197011	1	521,754	1
FBgn0269559	1	262,164	1
FBgn0185577	1	918,605,7	1
FBgn0268426	1	176,76,156	1
FBgn0185124	1	167,196,114,175,750,365,509,925,603	1
FBgn0187871	1	11,173,146,101,103,497,187	1
FBgn0268826	1	144,268,102,181,268,104,370,204,168,102	1
FBgn0183181	1	489,123,102,180,210,212,418,27,207,427,160,108,156,49	1
FBgn0182910	1	129,83,147,93,203,166,163,58,84,133,100,682,860	1
FBgn0193224	1	8,92,289,1681	1
FBgn0181998	1	339	1
FBgn0187060	1	759	1
FBgn0268620	1	130,311	1
FBgn0190832	1	2571	1
FBgn0189616	1	139,200,195,191,334,230,286	1
FBgn0270838	1	20,1333	1
FBgn0191647	1	154,562,748	1
FBgn0269516	1	171,186,72,273	1
FBgn0188021	1	90,178,213,245	1
FBgn0269791	1	220,164	1
FBgn0186610	1	4470	1
FBgn0185906	1	119,95,3066,152,297,295,128,90	1
FBgn0187831	1	87,218,149,609,6363,1080,225,357,265,88,270,70,75,134,84,201	1
FBgn0268263	1	117,51	1
FBgn0193786	1	81,371,471,844,1182	1
FBgn0188530	1	394,240,114,140	1
FBgn0270425	1	78,153,204,805,260	1
FBgn0190536	1	131,861,818,976,409,2889,465	1
FBgn0269824	1	669	1
FBgn0186627	1	1932	1
FBgn0269194	1	69,831	1
FBgn0268923	1	248,142,36	1
FBgn0191841	1	66,175,1667	1
FBgn0196608	1	258	1
FBgn0190403	1	773,585,360,957,1054	1
FBgn0269164	1	408	1
FBgn0268660	1	85,155	1
FBgn0190818	1	258,142,111,48,83,66,78,87,406,296	1
FBgn0182818	1	236,795,151,604,93,66,773,1386,321,241,347	1
FBgn0182624	1	3438,2511	1
FBgn0269802	1	496,566,54	1
FBgn0187193	1	28,242,375,198	1
FBgn0197197	1	319,104	1
FBgn0270752	1	1605	1
FBgn0182169	1	387,269,148	1
FBgn0187938	1	236,160,118,220,250,533,352	1
FBgn0068656	1	113,174,375,730,156,369	1
FBgn0192109	1	196,485,367,200	1
FBgn0268643	1	373,1412,184,65	1
FBgn0269389	1	191,310,564	1
FBgn0183606	1	1779	1
FBgn0269436	1	42,195,24	1
FBgn0269184	1	315	1
FBgn0187149	1	52,92,112,128,143,220,386,328	1
FBgn0083461	1	138,831	1
FBgn0191169	1	49,1085,2284,50	1
FBgn0194628	1	1992	1
FBgn0269798	1	36	1
FBgn0184372	1	3,558,99,384,513,153,1146	1
FBgn0185990	1	378,690	1
FBgn0191378	1	12,699	1
FBgn0188205	1	402,1074	1
FBgn0186458	1	468	1
FBgn0184517	1	34,1011,96,524	1
FBgn0268874	1	12,300	1
FBgn0270457	1	387	1
FBgn0187500	1	2,1487,189,150,114,66,232,142	1
FBgn0269420	1	214,110	1
FBgn0188309	1	1205,51,4	1
FBgn0183068	1	302,9,78,62,289,85	1
FBgn0195761	1	341,121,168,176,232,251,15,231,145,107,176,207,137,188,290,113,157,142,168,310,390	1
FBgn0187454	1	79,232,388	1
FBgn0270918	1	321,284,500,61,76	1
FBgn0268577	1	116,206,301,1102	1
FBgn0192703	1	933,124,785	1
FBgn0184623	1	19,816,1535,81	1
FBgn0268705	1	325,89	1
FBgn0269700	1	120,270	1
FBgn0191071	1	120,489,621,500,1490,44	1
FBgn0268211	1	3722,772	1
FBgn0270244	1	300,1122	1
FBgn0189203	1	101,139,153,132,63,205,23	1
FBgn0191151	1	324,893,155,169,982	1
FBgn0270507	1	1023	1
FBgn0187709	1	18,134,550,402	1
FBgn0268674	1	103,171,224	1
FBgn0046916	1	326,400	1
FBgn0268842	1	34,75,182	1
FBgn0268156	1	55,224	1
FBgn0185811	1	15,504	1
FBgn0191356	1	1323	1
FBgn0268142	1	175,195,305	1
FBgn0193510	1	1936,851,57	1
FBgn0190643	1	81,2862	1
FBgn0196141	1	2422,104,109,68	1
FBgn0041657	1	295,110,133,60,2318,201	1
FBgn0269838	1	58,484,196	1
FBgn0196419	1	42,349,209	1
FBgn0270397	1	60,219	1
FBgn0183444	1	66,581,802,210	1
FBgn0268581	1	24,141	1
FBgn0186604	1	383,552,443,1301,838,455	1
FBgn0190803	1	143,157,259,412,507,139	1
FBgn0269857	1	441	1
FBgn0187757	1	515,127	1
FBgn0270079	1	65,145	1
FBgn0269997	1	156,99	1
FBgn0182227	1	29,330,166	1
FBgn0196939	1	10,215,246,453,133,242,270	1
FBgn0182718	1	150,699	1
FBgn0190602	1	121,194,426,438,198	1
FBgn0270525	1	99,114	1
FBgn0269995	1	2046	1
FBgn0269070	1	600	1
FBgn0268816	1	18,672	1
FBgn0184544	1	387	1
FBgn0195744	1	11,1632,182,1614,1398,224,348,144,2901,624	1
FBgn0194448	1	570	1
FBgn0269787	1	330,1002	1
FBgn0270173	1	493,362	1
FBgn0186205	1	166,171,502,1075	1
FBgn0197072	1	1464,233,397,510	1
FBgn0190727	1	3,967,509	1
FBgn0193972	1	127,776	1
FBgn0182034	1	42,305,103	1
FBgn0185362	1	161,352	1
FBgn0195455	1	223,209,136,263,124,101	1
FBgn0182904	1	567,3718,443	1
FBgn0184060	1	192,281,1081	1
FBgn0193243	1	156,126,825,870,582	1
FBgn0183607	1	748,72,2120	1
FBgn0185556	1	300	1
FBgn0270070	1	63,76,74	1
FBgn0269925	1	81,564	1
FBgn0181861	1	121,1055,812,205	1
FBgn0188257	1	43,1308,174,1534,266,229,258,108,5,81,332,897	1
FBgn0184831	1	947,91,416,523	1
FBgn0270200	1	435	1
FBgn0181819	1	99,1510,48,658,1030,249	1
FBgn0187118	1	531	1
FBgn0185239	1	425,340,153,426	1
FBgn0192685	1	447	1
FBgn0191642	1	52,512,548,579,785,206,143,556	1
FBgn0195008	1	27,110,79	1
FBgn0192953	1	185,152,157,328,477,63,76,90,134	1
FBgn0193380	1	549,384,762,171,171,115,143,224,139,153	1
FBgn0268552	1	115,275	1
FBgn0187379	1	102,141,248,184,287,114,126,328	1
FBgn0194559	1	921,180	1
FBgn0188130	1	171,121,629	1
FBgn0183476	1	924,156	1
FBgn0184908	1	1632	1
FBgn0189911	1	160,257	1
FBgn0195724	1	1107,102,286,185,166,324,68,576,663	1
FBgn0268269	1	539,259,24	1
FBgn0195269	1	336	1
FBgn0190870	1	55,746	1
FBgn0193136	1	392,292	1
FBgn0192127	1	360,66,275,250,381,185,184,63	1
FBgn0188792	1	333,495	1
FBgn0186860	1	441,274,138,67,2883,280,121,344	1
FBgn0063992	1	58,957,933,686	1
FBgn0269292	1	495	1
FBgn0183840	1	159,540,853,740,559,188	1
FBgn0195990	1	117,63,909	1
FBgn0189011	1	36,126,154,132,99,209,172,184,593,166,211,97,266	1
FBgn0195273	1	411	1
FBgn0270636	1	90,128,10	1
FBgn0193674	1	2874,342,255,258,285,279	1
FBgn0270194	1	34,578	1
FBgn0182374	1	54,204,12,78,389,525,125,1423,604,100,205,757,405,755,153,116,2273,480,138,287,2098,113,346,301,111,420,202,2680	1
FBgn0270891	1	227,274,369	1
FBgn0196064	1	43,1339,104,489,125,189,114	1
FBgn0183077	1	34,129,111,120,138,260,229,164,202,192,119,81,96,154,125,1800	1
FBgn0268185	1	106,223,418	1
FBgn0184325	1	160,683,167,109,89,269,185	1
FBgn0195940	1	486	1
FBgn0194143	1	519,166,216,142,99,1204	1
FBgn0195443	1	353,129,92,53,109,144,311,273,234	1
FBgn0182651	1	335,86,827,586,180,75,365	1
FBgn0191206	1	310,504,310,135,630,403	1
FBgn0270575	1	420	1
FBgn0068668	1	301,547,151,272,214,321,1421,91,212,81,433,462,185,319	1
FBgn0182845	1	1566	1
FBgn0194399	1	176,1322,972,824,9251,2861,107,81,196,300,320,288	1
FBgn0082719	1	213	1
FBgn0192050	1	810	1
FBgn0190586	1	21,866,226	1
FBgn0188378	1	39,85,206,120,152,4918	1
FBgn0270719	1	1158	1
FBgn0270875	1	84,486	1
FBgn0187841	1	1435,2842,575,8	1
FBgn0185515	1	584,151,286,294,212,72,141	1
FBgn0269869	1	1080	1
FBgn0268240	1	324	1
FBgn0270159	1	161,181,804,626,697	1
FBgn0187730	1	396	1
FBgn0188810	1	1023	1
FBgn0187003	1	213,1110	1
FBgn0181847	1	195,171,171	1
FBgn0196562	1	240,116,1654,549	1
FBgn0188949	1	82,257,51,111,169,138,116	1
FBgn0186401	1	1329	1
FBgn0190846	1	456,633,141,384	1
FBgn0183382	1	1323	1
FBgn0195705	1	115,143,501,108,1050,46,558,84,131,124,68	1
FBgn0183723	1	93,183,45,2611,1890,28,115,224,574	1
FBgn0190151	1	274,1286	1
FBgn0186588	1	204	1
FBgn0188757	1	165,36,80,253	1
FBgn0191362	1	279,584,176,3621,68,166,477,1019	1
FBgn0269252	1	1137,219	1
FBgn0190255	1	262,1319	1
FBgn0182182	1	242,1016,2816,1005	1
FBgn0197266	1	471	1
FBgn0183554	1	1231,377	1
FBgn0187233	1	130,162,254,453,420	1
FBgn0186513	1	184,110,115,6,197	1
FBgn0189031	1	81,70,392	1
FBgn0186135	1	252,1328,322	1
FBgn0194754	1	297,246,355,187,1326,1016,580,1193,3359,104,913,175,207,102,135,115,166	1
FBgn0187263	1	368,169,435	1
FBgn0268594	1	186	1
FBgn0268393	1	150	1
FBgn0269437	1	41,208	1
FBgn0068698	1	42,63,419,75,1209,238	1
FBgn0183705	1	351,333,183,235,296,269,117,196,195,226,366,276,119,225	1
FBgn0270506	1	260,145	1
FBgn0190714	1	6,317,123,98,287	1
FBgn0185047	1	16,903,1250	1
FBgn0187477	1	94,177,213,819,180,405,481,555,102,159,232	1
FBgn0186872	1	162,1086,801	1
FBgn0195790	1	21,882	1
FBgn0196959	1	343,364,1366,494,286,928,205,118,100,725	1
FBgn0191579	1	129,115,444,223,1270,165,879	1
FBgn0268247	1	213	1
FBgn0181962	1	453	1
FBgn0186739	1	240,45,110,181,120	1
FBgn0270050	1	17,418,402	1
FBgn0269293	1	87,378	1
FBgn0268946	1	288	1
FBgn0041666	1	1353	1
FBgn0193976	1	220,532,241	1
FBgn0195641	1	157,116,66	1
FBgn0197181	1	63,228,229,22,196	1
FBgn0185866	1	146,265,166,115,22	1
FBgn0084335	1	537	1
FBgn0270864	1	25,101	1
FBgn0182701	1	240,238,169,158,146,437,141,297,112	1
FBgn0182918	1	406,358,327,262,99,174,142,50	1
FBgn0196036	1	735	1
FBgn0190898	1	40,122,349,134	1
FBgn0197271	1	281,80,100,199,75,84,95,184,264,179,141,150,91,187,312,312,151,525,106,216,164,112,186,207,177,206,358,189,288	1
FBgn0187878	1	150,134,39,111,185,158,21,112,161,1454,361,141	1
FBgn0182326	1	107,750,1486,432	1
FBgn0195065	1	665,198,160,405	1
FBgn0268530	1	118,782	1
FBgn0188056	1	58,774,210,173	1
FBgn0268370	1	286,83	1
FBgn0190198	1	5,341,341,126,120,392,201,6670,1485	1
FBgn0268945	1	812,557,935	1
FBgn0184852	1	184,713,240	1
FBgn0186165	1	711,135,457,149,39,129	1
FBgn0184695	1	1564,419	1
FBgn0187328	1	16,253,643	1
FBgn0196155	1	132,208,126,547,415,749,497,814,327,214	1
FBgn0194630	1	221,46	1
FBgn0183138	1	271,233,578,142,362,163,204,213	1
FBgn0181815	1	168,129,237,78,244,124,408,152,102,175,136,87,122,106,87	1
FBgn0191305	1	140,904	1
FBgn0067524	1	90,750,363,155,133	1
FBgn0186556	1	42,239,6670	1
FBgn0195251	1	205,1135,136,297,156	1
FBgn0187602	1	218,319,140,101,156,221,104,116,60,105,198,514,336,564,144,202,165,111,84,6,3,183,95,282,203,209,60,218,37,122,164,201,152,245,151	1
FBgn0184121	1	804	1
FBgn0187357	1	49,1010,1188	1
FBgn0269794	1	1278	1
FBgn0190431	1	112,188,939,178,256,273,134,779,99	1
FBgn0193578	1	633	1
FBgn0184089	1	747	1
FBgn0188090	1	30,1533	1
FBgn0192802	1	170,76,103,193,345,169,42	1
FBgn0183853	1	1287	1
FBgn0269188	1	72,90,198	1
FBgn0270031	1	61,149,984	1
FBgn0269027	1	153,351	1
FBgn0194376	1	1992,348,488,82,43,172,200,106,1537	1
FBgn0184303	1	431,359,737	1
FBgn0184776	1	760,2	1
FBgn0189632	1	246,118,188,55,316,134,176,244,729,195,96,372,608,756	1
FBgn0186835	1	312,531	1
FBgn0268481	1	44,112,329,169	1
FBgn0192354	1	689,717,1116,301	1
FBgn0193936	1	502,337,705,134,152	1
FBgn0269271	1	1149	1
FBgn0189580	1	810,310,68,452,287,235,2114,722	1
FBgn0189939	1	1497,162,900	1
FBgn0183639	1	228	1
FBgn0191785	1	103,320,55,302	1
FBgn0268128	1	21,96	1
FBgn0192252	1	398,1267,351,586,460,185,113,195	1
FBgn0268985	1	145,56	1
FBgn0196101	1	366	1
FBgn0190847	1	74,225,125,801,1298,217,300,149,415,325,164,93,200,196,80	1
FBgn0186380	1	87,427,251,594,814,1805	1
FBgn0045541	1	76,698,978,93	1
FBgn0182128	1	45,68,49,168,113,22	1
FBgn0269682	1	192,69	1
FBgn0189198	1	229,950,159	1
FBgn0270806	1	303	1
FBgn0195919	1	218,184,438	1
FBgn0182068	1	198,267,414,294,207,228	1
FBgn0269278	1	267	1
FBgn0189455	1	82,104,198	1
FBgn0183505	1	1382,308,175,133,144,201,69,110,215,139,106,151,1136	1
FBgn0192582	1	529,171,121,47,673,382	1
FBgn0192808	1	310,187,637	1
FBgn0187943	1	106,86,82,229,1843	1
FBgn0194194	1	148,81,350,205,404,278,2857,129,129	1
FBgn0185475	1	229,465,196,73	1
FBgn0196149	1	387,569,556	1
FBgn0185253	1	189	1
FBgn0185241	1	29,140,225,134	1
FBgn0193242	1	692,164,377,192	1
FBgn0194185	1	30,1452,93	1
FBgn0269202	1	102,114,236,111,172	1
FBgn0185982	1	460,948,521,1576,166,241	1
FBgn0270305	1	66,150	1
FBgn0190143	1	2,162,964	1
FBgn0185438	1	287,106	1
FBgn0192257	1	18,295,665,119,760,372,3078,159,428,142	1
FBgn0192191	1	978	1
FBgn0195653	1	1020,1275	1
FBgn0191844	1	201,109,186,221,345,1104,178,170,127,368,142,121,133,294,271,377,198,148,418,160,513,306,982,168,377,253,246,185	1
FBgn0190165	1	577,522,98	1
FBgn0195561	1	854,97	1
FBgn0183640	1	131,176,194,322,217,19	1
FBgn0269265	1	822	1
FBgn0270484	1	450	1
FBgn0270786	1	2559,610,81,20,154,111,921,2330,160,169,220	1
FBgn0194756	1	91,1695,121,136,133,183,69,1062,467	1
FBgn0196344	1	83,111,67,198	1
FBgn0269563	1	116,248,188	1
FBgn0185890	1	64,1415	1
FBgn0186758	1	218,1882,783,1141,563	1
FBgn0190771	1	610,368,332,276,548,2118,1088	1
FBgn0270604	1	6591	1
FBgn0187591	1	1023	1
FBgn0268612	1	72,162	1
FBgn0184117	1	5144,19	1
FBgn0269290	1	31,392	1
FBgn0194650	1	7,161,458,359,261,177,430,568	1
FBgn0185545	1	153,342,207	1
FBgn0268502	1	975	1
FBgn0270532	1	144,1293	1
FBgn0195914	1	1399,128,1545	1
FBgn0192725	1	399	1
FBgn0195303	1	1022,561,307	1
FBgn0192926	1	79,240,434,195,139,236,564,106,163,43	1
FBgn0192099	1	321,108,166,129,134,157,211,102,235,1098,45,69,270,30,234,306	1
FBgn0194402	1	583,749	1
FBgn0270097	1	145,134	1
FBgn0270258	1	109,112,13	1
FBgn0188718	1	456	1
FBgn0270535	1	22,171,62	1
FBgn0193763	1	234,407,178,516	1
FBgn0084648	1	2643	1
FBgn0188299	1	372,619,227,242,317,869	1
FBgn0195085	1	39,276,187,223,88,221,191,272,150,75	1
FBgn0183804	1	19,39,357,38	1
FBgn0186567	1	790,563	1
FBgn0269755	1	3150	1
FBgn0269599	1	357,9	1
FBgn0195925	1	214,647,1359	1
FBgn0196406	1	129,54,158,1015	1
FBgn0270578	1	54,355,182	1
FBgn0192619	1	86,679	1
FBgn0188445	1	91,138,447,131	1
FBgn0187365	1	2599,451,515,362,190,164	1
FBgn0189902	1	256,1367	1
FBgn0192457	1	53,117,94,165,144,296,138,159,1155,187	1
FBgn0187901	1	137,166,1143	1
FBgn0192003	1	147,219,1022,157,177,111,132	1
FBgn0194023	1	105,128,254,110	1
FBgn0196161	1	360	1
FBgn0185424	1	1650	1
FBgn0269073	1	4,216,80	1
FBgn0191506	1	687	1
FBgn0194587	1	674,397,1024,549,39,458	1
FBgn0191109	1	224,736,1161,1374	1
FBgn0269277	1	105,351	1
FBgn0185292	1	440,367,219	1
FBgn0194339	1	750	1
FBgn0185068	1	1200	1
FBgn0194821	1	2712	1
FBgn0270471	1	92,116,240,1000,429,283,195	1
FBgn0269137	1	18,144,569,176,945,468,121,103,345,105	1
FBgn0268924	1	44,1390,387	1
FBgn0192528	1	9,160,99,134	1
FBgn0269484	1	1062,6813	1
FBgn0192195	1	71,111,757,387,658,45,326	1
FBgn0269472	1	807	1
FBgn0196533	1	30,588,273,153,111,316,744,288,195,342,905	1
FBgn0182305	1	387	1
FBgn0269958	1	109,294,521	1
FBgn0191665	1	86,764,613,195,172	1
FBgn0191278	1	142,338,157,1007,149,157,204,186,150,144,332,178	1
FBgn0190694	1	310,116,235,1824,463,727,846	1
FBgn0187621	1	246	1
FBgn0182527	1	234,563,97	1
FBgn0187846	1	63,192,195,161,241	1
FBgn0194818	1	1169,263,3711,1148	1
FBgn0192542	1	110,128,345,993,321,533,545,106,195,772,183,1761,125,414,231	1
FBgn0188888	1	12,1010,176,242	1
FBgn0269975	1	19,179	1
FBgn0182147	1	79,58,184,297,788,169	1
FBgn0196425	1	680,446,249,164	1
FBgn0194210	1	258,291,124,180,256,745,162,126	1
FBgn0182503	1	483	1
FBgn0195942	1	35,1559,201,445,1778,752	1
FBgn0270478	1	42,419,271	1
FBgn0270386	1	378,798,131,417,133	1
FBgn0268601	1	46,175,202	1
FBgn0190550	1	219,885,461,199	1
FBgn0193007	1	377,161,202,252,944,204,278	1
FBgn0184129	1	239,263,314	1
FBgn0182272	1	80,264,157,260,232	1
FBgn0183618	1	439,343,193	1
FBgn0192810	1	583,56,124,107,227,131,629,191,595,307,399,874,354,292,159,153,219,135,422,196,234,106,121,745,528,159,111,831,93,161,325,189,794,365,2306,72,466,143,331,132,212,141,105,102,147,150	1
FBgn0184832	1	182,550,47,109,51,63,219	1
FBgn0188303	1	144,140,122,175,662,488	1
FBgn0269264	1	1041	1
FBgn0194918	1	1492,371,480,333,366,150	1
FBgn0191927	1	111,1432,149,344,217	1
FBgn0191878	1	121,101,195,152,343,1363,130,377,1457	1
FBgn0192854	1	117,177,129,158,127,1156,218,6,120,91,172,103	1
FBgn0184696	1	20,80,473,6,524,115	1
FBgn0268073	1	24,144	1
