#produced by ./generate_exon_strings.pl dmel_r5.57.CDS_exons_of_longest_CDS.tsv CDS_exons_string.longest_CDS.tsv
#seq_name	number_of_first_exon	exon_sizes	cds-start
FBgn0039336	1	1092	1
FBgn0039337	1	570	1
FBgn0039338	1	1960,882,1094	1
FBgn0039341	1	1572	1
FBgn0039342	1	63,579	1
FBgn0039343	1	1845	1
FBgn0039344	1	497,802	1
FBgn0039346	1	447	1
FBgn0039347	1	2043	1
FBgn0039348	1	102,234,158,529,199,161,416,160	1
FBgn0039349	1	294,1236	1
FBgn0039350	1	214,313,484	1
FBgn0039354	1	88,282,181,285,72,72,72,444,275,527	1
FBgn0039355	1	1010,169	1
FBgn0039356	1	123,186,27	1
FBgn0039357	1	96,267,416,115	1
FBgn0039358	1	57,78,780,187,76,31	1
FBgn0039359	1	408	1
FBgn0039360	1	501,216,136,116	1
FBgn0039368	1	831	1
FBgn0039369	1	852	1
FBgn0039370	1	909	1
FBgn0039371	1	525	1
FBgn0039373	1	498	1
FBgn0039376	1	435,462	1
FBgn0039379	1	72,401,147,928	1
FBgn0039380	1	156,70,71,195,129	1
FBgn0039381	1	292,141,192,454,121,69	1
FBgn0039385	1	1365	1
FBgn0039386	1	261,225,327	1
FBgn0039387	1	1791,243	1
FBgn0039395	1	499,668	1
FBgn0039396	1	369,136,198,261,286,235	1
FBgn0039398	1	939,124,779	1
FBgn0039402	1	313,458	1
FBgn0039403	1	111,454,122	1
FBgn0039404	1	126,462	1
FBgn0039406	1	65,424	1
FBgn0039407	1	169,459,326	1
FBgn0039408	1	269,337	1
FBgn0039411	1	70,379,182,71,90,300,185,107,154,1211,14	1
FBgn0039413	1	1005	1
FBgn0039415	1	1195,287,369	1
FBgn0039417	1	85,188,504,333	1
FBgn0039419	1	2397	1
FBgn0039420	1	650,70,177,85,76,139,108	1
FBgn0039421	1	1116	1
FBgn0039424	1	128,225,181,689,229	1
FBgn0039425	1	799,200,96	1
FBgn0039427	1	162,153,141	1
FBgn0039428	1	366	1
FBgn0039429	1	194,546,152,199,69,204,208	1
FBgn0039430	1	389,215,544,653,147,119	1
FBgn0039431	1	112,156,201,151,69,986,437,301,170,1314	1
FBgn0039435	1	663	1
FBgn0039438	1	690	1
FBgn0039443	1	54,633	1
FBgn0039444	1	15,756	1
FBgn0039448	1	15,723	1
FBgn0039449	1	67,1023,32	1
FBgn0039450	1	49,539,387,234	1
FBgn0039451	1	546,189,1935,60	1
FBgn0039452	1	312	1
FBgn0039453	1	10,452	1
FBgn0039454	1	561	1
FBgn0039459	1	987	1
FBgn0039461	1	243,261	1
FBgn0039462	1	1,199,137,54,316,511	1
FBgn0039463	1	273,419,128,128,462	1
FBgn0039464	1	119,124,348,372,144	1
FBgn0039465	1	60,168,363,96	1
FBgn0039466	1	106,111,18,172,967,4067,197,257	1
FBgn0039467	1	91,255,159,142,553	1
FBgn0039469	1	136,947	1
FBgn0039470	1	40,277,1714	1
FBgn0039471	1	43,974	1
FBgn0039472	1	40,974	1
FBgn0039473	1	40,974	1
FBgn0039474	1	40,980	1
FBgn0039478	1	112,160,95,574,283,832,49,199,345	1
FBgn0039479	1	6,291,358,204,785	1
FBgn0039480	1	9,185,277,630	1
FBgn0039481	1	12,696	1
FBgn0039482	1	85,247,134,311	1
FBgn0039483	1	127,250,134,359	1
FBgn0039485	1	58,93,157,134,353	1
FBgn0039486	1	55,113,91,269,151,257	1
FBgn0039487	1	449,514,201,150,178,62	1
FBgn0039488	1	1392	1
FBgn0039489	1	44,148,310,212,432	1
FBgn0039490	1	93,220,290,449,317,962,270	1
FBgn0039491	1	515,618,317,1205	1
FBgn0039492	1	36,141,741,1073,979	1
FBgn0039494	1	79,173,214,49,194,425	1
FBgn0039495	1	64,161,320,601	1
FBgn0039498	1	885	1
FBgn0039500	1	145,375,296	1
FBgn0039501	1	425,297,154,635,541,111	1
FBgn0039503	1	678,261	1
FBgn0039504	1	462,288	1
FBgn0039505	1	55,353	1
FBgn0039507	1	814,1514	1
FBgn0039508	1	63,2070,1230	1
FBgn0039509	1	142,401,222	1
FBgn0039510	1	189,522,89,645,283,479,500,314,104,563,215,177,375,174,273,489,972,267,1046,541,503,756,589,249,477,365,139,167,1645,1127,195,100	1
FBgn0039511	1	867	1
FBgn0039518	1	781,1916	1
FBgn0039519	1	1102,422	1
FBgn0039520	1	817,236,123	1
FBgn0039521	1	249,216	1
FBgn0039522	1	1347	1
FBgn0039523	1	69,2298	1
FBgn0039525	1	46,113,241,115,397	1
FBgn0039527	1	97,1064,439,1656,1280	1
FBgn0039528	1	272,237,158,148,2830,87,82,158	1
FBgn0039529	1	246,418,128,495	1
FBgn0039530	1	96,165,460,518,229,272,1917,336,192,117	1
FBgn0039531	1	874,107	1
FBgn0039532	1	116,233,161,78	1
FBgn0039536	1	246,27,21,333,300,138,314,200,182,113,18,145,436,198,343,106,618,733,138,299,179,574,558,304,950,1458,169,665,234	1
FBgn0039537	1	1239	1
FBgn0039538	1	21,453	1
FBgn0039543	1	378,798,131,417,133	1
FBgn0039544	1	109,1422,511,594,260,80	1
FBgn0039551	1	761,358,75	1
FBgn0039552	1	51,180,194,67	1
FBgn0039553	1	233,124,229,86,180	1
FBgn0039554	1	281,271,123,162,1305	1
FBgn0039555	1	1182	1
FBgn0039557	1	1080	1
FBgn0039558	1	75,762	1
FBgn0039559	1	319,1276,2431,126,132	1
FBgn0039560	1	224,671,2427,134	1
FBgn0039561	1	117,89,125,236,162,411	1
FBgn0039562	1	40,90,83,1253,898	1
FBgn0039563	1	51,449,198,93,168,208,174	1
FBgn0039564	1	1146,1008	1
FBgn0039568	1	798	1
FBgn0039576	1	336	1
FBgn0039577	1	903	1
FBgn0039580	1	1677,375	1
FBgn0039581	1	304,88,30,140,148,127,195,1881	1
FBgn0039584	1	145,92,111,270,381	1
FBgn0039585	1	105,1161	1
FBgn0039589	1	187,1300,121	1
FBgn0039590	1	5425,311,184,256,184	1
FBgn0039591	1	458,295,1254	1
FBgn0039592	1	43,393,605	1
FBgn0039593	1	46,399,668	1
FBgn0039594	1	107,207,517,149,142,288,449,61,332,175	1
FBgn0039595	1	540,279,159,96	1
FBgn0039596	1	126,161,179,464,170,180,397	1
FBgn0039597	1	993	1
FBgn0039599	1	897	1
FBgn0039600	1	40,92,847,197,126,275,1317,307	1
FBgn0039601	1	293,370,1203	1
FBgn0039602	1	180,147,209,3133	1
FBgn0039609	1	2046	1
FBgn0039611	1	2049	1
FBgn0039612	1	2016	1
FBgn0039616	1	92,152,151,194,509,54,166,59	1
FBgn0039617	1	88,119,101,107,174,129,199,149,60,116	1
FBgn0039620	1	82,75,113,249,256,193,240,258,88	1
FBgn0039621	1	60,318,162	1
FBgn0039622	1	522	1
FBgn0039623	1	127,600,876,220,177,508	1
FBgn0039625	1	972	1
FBgn0039626	1	601,229,184,711	1
FBgn0039627	1	58,713,150	1
FBgn0039628	1	97,271,592	1
FBgn0039629	1	100,271,589	1
FBgn0039630	1	85,274,316,276	1
FBgn0039631	1	165,2151	1
FBgn0039632	1	9,1604,121,358,179,150,138	1
FBgn0039633	1	31,164,309,3463,2527,99,139,2199	1
FBgn0039634	1	87,273,514,341,188,655	1
FBgn0039635	1	192,162,412,120,212	1
FBgn0039636	1	305,1052,155	1
FBgn0039637	1	324,2067	1
FBgn0039638	1	862,435,521,147	1
FBgn0039639	1	516	1
FBgn0039640	1	22,856,717,664,206,309,226	1
FBgn0039641	1	969	1
FBgn0039642	1	104,688	1
FBgn0039644	1	80,231,1986,554,949,325	1
FBgn0039645	1	74,231,1911,467,955,325	1
FBgn0039647	1	553,153,141,115,197,371	1
FBgn0039648	1	434,73	1
FBgn0039650	1	78,345,117	1
FBgn0039651	1	1035	1
FBgn0039654	1	2619	1
FBgn0039655	1	452,670	1
FBgn0039656	1	464,156,714,361,521,229	1
FBgn0039659	1	40,1175	1
FBgn0039663	1	870,951,111	1
FBgn0039664	1	984	1
FBgn0039665	1	326,68,362	1
FBgn0039666	1	348	1
FBgn0039667	1	96,325,619,168,204,136	1
FBgn0039668	1	397,571,538,175,197,201,351	1
FBgn0039669	1	639	1
FBgn0039670	1	402,234	1
FBgn0039671	1	693	1
FBgn0039673	1	40,76,783,505	1
FBgn0039674	1	120,834	1
FBgn0039675	1	209,550,406,54,136,113,185	1
FBgn0039676	1	906,286,48,145,107,272	1
FBgn0039677	1	116,565,150,199,237,107	1
FBgn0039678	1	39,390	1
FBgn0039679	1	819,153,130,190,244	1
FBgn0039680	1	127,472,896,142,88,2418	1
FBgn0039681	1	21,170,574	1
FBgn0039682	1	42,414	1
FBgn0039683	1	147,102,412,872	1
FBgn0039684	1	414	1
FBgn0039685	1	450	1
FBgn0039686	1	15,276,603	1
FBgn0039687	1	371,238	1
FBgn0039688	1	103,184,394,1018,254,719,166,1776	1
FBgn0039689	1	474,417	1
FBgn0039690	1	15,211,128,62,220,42	1
FBgn0039691	1	214,975,605	1
FBgn0039694	1	945	1
FBgn0039696	1	162,93,594,339,207,548,76,909	1
FBgn0039697	1	51,711	1
FBgn0039698	1	379,542	1
FBgn0039702	1	1344	1
FBgn0039703	1	387,375	1
FBgn0039704	1	374,161,202,252,932,201,113	1
FBgn0039705	1	100,262,163,89,458,143,301,85,144,94	1
FBgn0039707	1	207,374,25	1
FBgn0039709	1	157,179,123,177,66,2910,528,119,726,136	1
FBgn0039710	1	511,193,164,401,501	1
FBgn0039711	1	97,962	1
FBgn0039712	1	648,282	1
FBgn0039713	1	4,107,412,104	1
FBgn0039714	1	211,108,414,156,179	1
FBgn0039718	1	187,290	1
FBgn0039719	1	18,128,226	1
FBgn0039722	1	64,162,230	1
FBgn0039723	1	127,395	1
FBgn0039726	1	34,102,212,155,271,147	1
FBgn0039727	1	1284,1348,704,199,620,1865,157,222,1034,360,759,485,1943,216	1
FBgn0039728	1	137,160,364,290,147,3081	1
FBgn0039730	1	9,286,592,216,52	1
FBgn0039731	1	174,852,334,59	1
FBgn0039732	1	137,349	1
FBgn0039733	1	1233	1
FBgn0039734	1	79,240,434,195,139,236,564,106,163,43	1
FBgn0039735	1	22,146,168,135	1
FBgn0039736	1	16,300,341,310,303,146,183,210	1
FBgn0039737	1	181,393,405,455	1
FBgn0039738	1	16,129,150,427,146,161,360,215,223	1
FBgn0039739	1	195	1
FBgn0039740	1	1374	1
FBgn0039741	1	554,130,315	1
FBgn0039743	1	666,762	1
FBgn0039744	1	32,307	1
FBgn0039747	1	472,212,496,1145	1
FBgn0039748	1	214,377	1
FBgn0039749	1	245,765,130,325,131	1
FBgn0039751	1	93,213,148,242,69	1
FBgn0039752	1	219,118,1080,68	1
FBgn0039754	1	424,131,392,439	1
FBgn0039755	1	166,131,206,502	1
FBgn0039756	1	400,131,392,176,164	1
FBgn0039757	1	168,333,84	1
FBgn0039758	1	514,97,299,365	1
FBgn0039759	1	61,601,595	1
FBgn0039761	1	234,108,60,33,87,21	1
FBgn0039764	1	123,234	1
FBgn0039765	1	34,389	1
FBgn0039766	1	567	1
FBgn0039767	1	705,756	1
FBgn0039768	1	1037,721,150,171	1
FBgn0039769	1	127,892,868,114	1
FBgn0039770	1	51,76,302,107,119,164,243	1
FBgn0039771	1	418,203,147	1
FBgn0039773	1	116,552,316,113,166	1
FBgn0039774	1	129,324,867,611,184	1
FBgn0039776	1	185,309,188,170,483,66,166,86	1
FBgn0039779	1	185,164,974,166,95	1
FBgn0039780	1	179,155,148,212,149,504,166,101	1
FBgn0039782	1	200,134,151,200,128,444,42,166,65	1
FBgn0039783	1	200,149,151,200,656,166,107	1
FBgn0039784	1	185,152,157,328,477,63,76,90,116	1
FBgn0039787	1	366,1090,575	1
FBgn0039788	1	148,1052	1
FBgn0039789	1	1132,303,146,336	1
FBgn0039790	1	20,237,289,167,57,145,147,159	1
FBgn0039792	1	111,1062	1
FBgn0039795	1	1101,849	1
FBgn0039796	1	413,166,278,214	1
FBgn0039797	1	845,535	1
FBgn0039798	1	61,463,589	1
FBgn0039799	1	873	1
FBgn0039800	1	480	1
FBgn0039801	1	474	1
FBgn0039802	1	141,320,157	1
FBgn0039804	1	45,1735,776	1
FBgn0039805	1	12,248,466	1
FBgn0039806	1	18,246,813	1
FBgn0039807	1	1233	1
FBgn0039809	1	272,89,812	1
FBgn0039810	1	414	1
FBgn0039811	1	432	1
FBgn0039812	1	2445	1
FBgn0039816	1	115,498,88,196	1
FBgn0039817	1	112,110,151,184,467,137,190,48,109,58	1
FBgn0039818	1	1219,1190	1
FBgn0039820	1	21,423	1
FBgn0039821	1	1123,1145	1
FBgn0039828	1	66,84,774	1
FBgn0039829	1	1074	1
FBgn0039830	1	48,205,164	1
FBgn0039831	1	100,264,109,138,1276	1
FBgn0039832	1	351	1
FBgn0039833	1	183,117,277,158,90,711	1
FBgn0039835	1	85,240,263	1
FBgn0039836	1	176,325,163,365	1
FBgn0039838	1	67,107,91,263,369	1
FBgn0039840	1	91,1490	1
FBgn0039844	1	288,247,74,146,215,230,253,71	1
FBgn0039846	1	146,420,1221,529	1
FBgn0039848	1	844,239	1
FBgn0039849	1	132,236,233,164,330	1
FBgn0039850	1	135,210,270	1
FBgn0039851	1	452,161,202,1190,225,95	1
FBgn0039852	1	377,161,202,252,944,204,278	1
FBgn0039854	1	107,71,243,926	1
FBgn0039855	1	119,53,243,917	1
FBgn0039856	1	190,1229	1
FBgn0039857	1	111,678	1
FBgn0039858	1	795,240,375,215,76	1
FBgn0039859	1	603	1
FBgn0039860	1	120,698,111,190	1
FBgn0039861	1	232,204,950,255,288	1
FBgn0039862	1	52,2459	1
FBgn0039863	1	1017,167,82,181,2462,867,219	1
FBgn0039864	1	275,108,145,214,155	1
FBgn0039867	1	936,339	1
FBgn0039868	1	98,285,241	1
FBgn0039869	1	209,124	1
FBgn0039870	1	620,121	1
FBgn0039872	1	236,160,118,220,250,533,352	1
FBgn0039873	1	393,118,845,420	1
FBgn0039874	1	1167,317,262,139,176	1
FBgn0039875	1	126,57,189,850,215,444	1
FBgn0039876	1	108,134,213,173,135,152	1
FBgn0039877	1	41,766,507,292,188,172,131	1
FBgn0039879	1	1812	1
FBgn0039881	1	46,746	1
FBgn0039882	1	116,1348	1
FBgn0039883	1	87,585,274,1103,1111,80,310,254,124,1673	1
FBgn0039886	1	31,140,1308	1
FBgn0039887	1	865,32	1
FBgn0039889	1	69,120,98,103,552	1
FBgn0039890	1	602,99,140,173,863,90,126,100	1
FBgn0039896	1	236,667,489	1
FBgn0039897	1	24,81,81,81,291,135,85,189,219,416,115,417,584	1
FBgn0039900	1	161,141,82,303,81,169,213,101	1
FBgn0039902	1	99,286,509	1
FBgn0039904	1	316,310,212,189,146,1074,1089,238,155,267,364,143	1
FBgn0039907	1	181,291,210,2004,191,1533	1
FBgn0039908	1	26,496,366,390,204,69,201,792,140,145,316,573,100,232	1
FBgn0039909	1	92,125,110,202,188,690	1
FBgn0039911	1	38,83,170,185,475,99,192,200,379	1
FBgn0039914	1	813,1293	1
FBgn0039915	1	144,268,102,181,268,104,370,204,168,102	1
FBgn0039920	1	427,1460	1
FBgn0039923	1	66,835,636,72,2843	1
FBgn0039924	1	138,98,250,131,169,152,95,65,117	1
FBgn0039927	1	3,133,414,167,54,165,159,204,204,105,258,198,391,278	1
FBgn0039928	1	115,143,501,111,1050,55,555,84,131,124,71	1
FBgn0039929	1	840	1
FBgn0039930	1	507	1
FBgn0039936	1	336,171,295,2619,948,75,155,126	1
FBgn0039937	1	1800	1
FBgn0039938	1	99,930,828	1
FBgn0039939	1	357	1
FBgn0039941	1	79,144,308,232,147,339,320	1
FBgn0039943	1	560,706	1
FBgn0039946	1	180,987	1
FBgn0039955	1	10,737,126,95,848,1420,139	1
FBgn0039959	1	15,103,965,6810	1
FBgn0039965	1	100,290,411	1
FBgn0039966	1	64,605	1
FBgn0039969	1	45,68,49,168,113,22	1
FBgn0039970	1	82,477,193,214	1
FBgn0039972	1	53,865,132,1797,262,611,198	1
FBgn0039977	1	42,419,271	1
FBgn0039993	1	230,78,247,219,93,228	1
FBgn0039994	1	115,68,171,89,273,511,513,150	1
FBgn0040001	1	138,518,1818,424,1278,613,275,350,1096,675	1
FBgn0040005	1	40,785,110,202	1
FBgn0040007	1	213	1
FBgn0040009	1	2013,111	1
FBgn0040010	1	549	1
FBgn0040020	1	42,387	1
FBgn0040022	1	260,250,3608,634,174	1
FBgn0040056	1	873,355,54,188,234,293,88	1
FBgn0040060	1	260,553	1
FBgn0040063	1	17,108,457	1
FBgn0040064	1	19,167,929,82	1
FBgn0040066	1	271,626,189	1
FBgn0040068	1	255,182,75,624,109,168,830,378,153,172,60	1
FBgn0040070	1	24,147,150	1
FBgn0040071	1	24,2727	1
FBgn0040074	1	12,564	1
FBgn0040075	1	1446	1
FBgn0040078	1	817,199,355	1
FBgn0040079	1	28,273,1059,509	1
FBgn0040080	1	1287,690	1
FBgn0040087	1	2511	1
FBgn0040089	1	3,998,69,592	1
FBgn0040091	1	3,162,88,1337	1
FBgn0040092	1	138,831	1
FBgn0040093	1	153,834	1
FBgn0040096	1	126,408	1
FBgn0040097	1	672	1
FBgn0040098	1	711	1
FBgn0040102	1	1080	1
FBgn0040104	1	849	1
FBgn0040106	1	750	1
FBgn0040107	1	810	1
FBgn0040153	1	637,179,105,96	1
FBgn0040206	1	571,842	1
FBgn0040207	1	34,128,218,342,136,1068,134,90,75,235	1
FBgn0040208	1	12,321,604,122,560,199	1
FBgn0040211	1	15,270,187,121,131,282,182,132	1
FBgn0040212	1	565,1277,333	1
FBgn0040227	1	199,636,293,555	1
FBgn0040228	1	48,300,222	1
FBgn0040230	1	49,719,692,190,222	1
FBgn0040232	1	139,123,347,902,165,3739,135,75,186,118,494,147	1
FBgn0040234	1	193,51,428,321,572,2112,435,100	1
FBgn0040235	1	131,649	1
FBgn0040236	1	157,178,2432,646,475,204,891,103,143	1
FBgn0040237	1	223,475,825,199,93	1
FBgn0040238	1	71,111,757,387,658,45,326	1
FBgn0040239	1	240	1
FBgn0040250	1	256,1334	1
FBgn0040251	1	238,260,1062	1
FBgn0040252	1	262,1319	1
FBgn0040253	1	241,1343	1
FBgn0040255	1	253,1331	1
FBgn0040257	1	244,1322	1
FBgn0040259	1	253,260,1074	1
FBgn0040260	1	713,919	1
FBgn0040261	1	698,922	1
FBgn0040262	1	1572	1
FBgn0040268	1	156,634,462,2501	1
FBgn0040271	1	767,327,664,863,311,198,103,112	1
FBgn0040273	1	372,125,138,451,71,167,173,254,196,724,566	1
FBgn0040279	1	242,206,359	1
FBgn0040281	1	113,377,722,188,73	1
FBgn0040283	1	399,149,169,1023,570,256,305,101,504,178,63	1
FBgn0040284	1	164,370,125,109	1
FBgn0040285	1	63,228,202,130,409	1
FBgn0040290	1	102,3170,741,176,317,234	1
FBgn0040291	1	369	1
FBgn0040294	1	114,109,1645,180,294,175	1
FBgn0040296	1	450	1
FBgn0040297	1	411,223,264,200,121,139,218,293,126,158,139,57,87,175,93,216,213,343,493	1
FBgn0040298	1	955,146,365,136	1
FBgn0040299	1	27,264,1122,516,1020,210,299,1536,124,1251	1
FBgn0040305	1	812,148,103,151,1807	1
FBgn0040308	1	154,118,406,51	1
FBgn0040309	1	585	1
FBgn0040318	1	928,186,197,231	1
FBgn0040319	1	625,1157,182,190	1
FBgn0040321	1	1473	1
FBgn0040322	1	124,433,314,57,458	1
FBgn0040323	1	118,785,378,198	1
FBgn0040324	1	680,311,624,344	1
FBgn0040333	1	930,1323	1
FBgn0040334	1	418,171,326	1
FBgn0040336	1	284,488,341	1
FBgn0040337	1	654,516	1
FBgn0040338	1	72,252	1
FBgn0040339	1	112,102,218	1
FBgn0040340	1	1107	1
FBgn0040341	1	765	1
FBgn0040342	1	1335	1
FBgn0040343	1	252	1
FBgn0040344	1	752,1416,176,179,405	1
FBgn0040345	1	1089	1
FBgn0040346	1	582,354,213	1
FBgn0040347	1	1281	1
FBgn0040348	1	1151,795,190	1
FBgn0040349	1	756	1
FBgn0040350	1	443,179,182,236,293,160,128,56	1
FBgn0040351	1	3,778,210,173	1
FBgn0040352	1	79,698	1
FBgn0040353	1	993	1
FBgn0040354	1	82,902	1
FBgn0040355	1	27,663	1
FBgn0040356	1	786	1
FBgn0040357	1	693	1
FBgn0040358	1	54,223,1994	1
FBgn0040359	1	21,398,1291	1
FBgn0040360	1	3,368,658	1
FBgn0040361	1	813	1
FBgn0040362	1	606	1
FBgn0040363	1	1767	1
FBgn0040364	1	175,764	1
FBgn0040365	1	426	1
FBgn0040366	1	136,854	1
FBgn0040367	1	1518	1
FBgn0040368	1	1290	1
FBgn0040370	1	89,232,198,93,309	1
FBgn0040371	1	588	1
FBgn0040372	1	747,1857,242,368,242,413,538,374,193	1
FBgn0040373	1	259,908	1
FBgn0040375	1	210,269,140,104	1
FBgn0040376	1	687	1
FBgn0040377	1	41,118,364,227	1
FBgn0040382	1	730,680	1
FBgn0040383	1	171,750	1
FBgn0040384	1	63,119,130,140,218,380,114	1
FBgn0040385	1	1062	1
FBgn0040388	1	1227,169,708,183,167,321,543	1
FBgn0040389	1	486	1
FBgn0040391	1	402,1074	1
FBgn0040392	1	300,480	1
FBgn0040393	1	360	1
FBgn0040394	1	584,813,286	1
FBgn0040395	1	554,482,216,90,83	1
FBgn0040396	1	145,263	1
FBgn0040397	1	229,665,798	1
FBgn0040398	1	960	1
FBgn0040465	1	94,126,827	1
FBgn0040466	1	388,293	1
FBgn0040467	1	400,131	1
FBgn0040475	1	753,653,292	1
FBgn0040477	1	678	1
FBgn0040491	1	276,147,309,168	1
FBgn0040493	1	147,219,1025,157,177,111,132	1
FBgn0040496	1	898,452	1
FBgn0040502	1	549	1
FBgn0040503	1	564	1
FBgn0040505	1	795,694,493,188,178,1034,208,1516	1
FBgn0040506	1	72,141,160,772,101,358,454,362,95,152,136,569	1
FBgn0040507	1	123,824,282,286,176,216,325,269,95,152,741	1
FBgn0040508	1	111,141,160,784,101,340,451,362,95,152,145,551	1
FBgn0040509	1	84,141,160,784,101,346,448,362,95,152,139,533	1
FBgn0040510	1	102,141,160,781,101,346,451,362,95,152,145,503	1
FBgn0040512	1	18,368,91,48	1
FBgn0040514	1	237,108	1
FBgn0040519	1	51,182,127	1
FBgn0040524	1	205,17,110,118	1
FBgn0040529	1	45,252	1
FBgn0040531	1	204	1
FBgn0040532	1	28,198,59	1
FBgn0040534	1	258	1
FBgn0040551	1	129,84	1
FBgn0040565	1	201	1
FBgn0040571	1	61,146	1
FBgn0040575	1	150,54	1
FBgn0040582	1	58,42,197	1
FBgn0040588	1	18,77,268	1
FBgn0040600	1	252	1
FBgn0040601	1	40,215,241,297,1667	1
FBgn0040602	1	159,276	1
FBgn0040606	1	189	1
FBgn0040607	1	13,308	1
FBgn0040608	1	282	1
FBgn0040609	1	297	1
FBgn0040623	1	24,147,126	1
FBgn0040628	1	67,95,91,263,345	1
FBgn0040629	1	61,152,91,414,191	1
FBgn0040634	1	45,99,114	1
FBgn0040636	1	204	1
FBgn0040637	1	297	1
FBgn0040648	1	291	1
FBgn0040649	1	177	1
FBgn0040650	1	26,262	1
FBgn0040651	1	63,129	1
FBgn0040653	1	76,53	1
FBgn0040658	1	256,130,121	1
FBgn0040660	1	50,145,129	1
FBgn0040666	1	363	1
FBgn0040670	1	77,139,72	1
FBgn0040674	1	213	1
FBgn0040679	1	156,24	1
FBgn0040682	1	255	1
FBgn0040684	1	291	1
FBgn0040687	1	294	1
FBgn0040688	1	45,222	1
FBgn0040694	1	94,71,216	1
FBgn0040696	1	375,270,117,114	1
FBgn0040697	1	1347	1
FBgn0040699	1	3,318	1
FBgn0040705	1	98,107,83	1
FBgn0040717	1	12,183	1
FBgn0040718	1	12,150	1
FBgn0040719	1	348	1
FBgn0040723	1	243	1
FBgn0040726	1	85,167,78,133,120,97,98,326	1
FBgn0040729	1	162	1
FBgn0040730	1	258	1
FBgn0040732	1	124,144,116	1
FBgn0040733	1	52,71	1
FBgn0040734	1	52,71	1
FBgn0040735	1	64,167	1
FBgn0040736	1	52,68	1
FBgn0040743	1	125,208	1
FBgn0040747	1	165	1
FBgn0040751	1	198,42	1
FBgn0040752	1	168,126,332,169,195,67,438,607,1926,1588	1
FBgn0040754	1	78,138	1
FBgn0040755	1	222	1
FBgn0040759	1	9,60,204	1
FBgn0040763	1	16,269	1
FBgn0040764	1	127,92	1
FBgn0040765	1	102,1288,147,176	1
FBgn0040773	1	84,117	1
FBgn0040775	1	54,132	1
FBgn0040777	1	174,190,139,796	1
FBgn0040778	1	102,168,9	1
FBgn0040784	1	294	1
FBgn0040786	1	207	1
FBgn0040793	1	46,170,57	1
FBgn0040794	1	15,285	1
FBgn0040795	1	12,273	1
FBgn0040796	1	9,255	1
FBgn0040797	1	12,270	1
FBgn0040801	1	18,258	1
FBgn0040805	1	132,92,113,278	1
FBgn0040812	1	231	1
FBgn0040813	1	45,126,90	1
FBgn0040814	1	18,231	1
FBgn0040816	1	201	1
FBgn0040817	1	100,257	1
FBgn0040823	1	70,242,211,128,169,371	1
FBgn0040827	1	210	1
FBgn0040828	1	285	1
FBgn0040832	1	30,219	1
FBgn0040837	1	564	1
FBgn0040842	1	18,174	1
FBgn0040843	1	18,171	1
FBgn0040849	1	43,242,151,248,136,620,115,392	1
FBgn0040850	1	69,141	1
FBgn0040871	1	225	1
FBgn0040877	1	55,149	1
FBgn0040890	1	3,110,106	1
FBgn0040892	1	282	1
FBgn0040899	1	213	1
FBgn0040900	1	12,321	1
FBgn0040904	1	300	1
FBgn0040905	1	270	1
FBgn0040906	1	285	1
FBgn0040907	1	41,104,50	1
FBgn0040918	1	185,121,222,338,145,192	1
FBgn0040922	1	219	1
FBgn0040923	1	63,135	1
FBgn0040928	1	384	1
FBgn0040929	1	133,200	1
FBgn0040931	1	234	1
FBgn0040941	1	6,282	1
FBgn0040942	1	234	1
FBgn0040949	1	294	1
FBgn0040958	1	10,272	1
FBgn0040959	1	10,269	1
FBgn0040963	1	52,165,224	1
FBgn0040964	1	5,664	1
FBgn0040967	1	384	1
FBgn0040972	1	291	1
FBgn0040973	1	195	1
FBgn0040984	1	12,228	1
FBgn0040985	1	42,216	1
FBgn0040989	1	219	1
FBgn0040996	1	291	1
FBgn0041087	1	301,152,225,180,177,18	1
FBgn0041092	1	29,670,162,805,1448,174,1573,311,289,324,327,32	1
FBgn0041094	1	70,773	1
FBgn0041096	1	928,183,140,478,303,3353,318	1
FBgn0041097	1	55,194,103,285,141,132,1305,99,241,161,274,1039	1
FBgn0041100	1	258,193,346,445,97,110	1
FBgn0041102	1	211,125,111	1
FBgn0041103	1	738	1
FBgn0041105	1	1473,191,424	1
FBgn0041111	1	176,727,422,57,2907,192,87,166,151,137	1
FBgn0041147	1	183,2151	1
FBgn0041150	1	179,107,145,61,1044,330,348,148,94,85	1
FBgn0041156	1	920,271,387	1
FBgn0041160	1	460,572	1
FBgn0041161	1	171,360,935,177,1085,825,301,111,1378	1
FBgn0041164	1	444,429,603,963,804,324	1
FBgn0041171	1	3078,182,226,211,172,112	1
FBgn0041174	1	537	1
FBgn0041180	1	83,732,427,338,554,2123,240	1
FBgn0041181	1	86,178,479,331,284,112,147,676,132,419,348,178,356,457,227	1
FBgn0041182	1	62,1290,262,268,214,179,899,1089	1
FBgn0041183	1	62,1188,262,226,21,57,109,1096,1044	1
FBgn0041184	1	784,808,310	1
FBgn0041186	1	156,675	1
FBgn0041188	1	65,401,934,1406,449	1
FBgn0041191	1	49,72,208,130,90	1
FBgn0041194	1	49,167,1428	1
FBgn0041195	1	760,512,392,232,228,243,248,51,109	1
FBgn0041203	1	608,66,1198,1591,311	1
FBgn0041205	1	273,103,305,360,129	1
FBgn0041210	1	34,113,108,303,74,131,147,941,1215,120,435,134,55	1
FBgn0041224	1	1044,234	1
